row_type,task,activation,runs,successful_runs,failed_runs,nonfinite_failures,threshold_0_90_successes,threshold_0_90_step_mean_reached,threshold_0_99_successes,threshold_0_99_step_mean_reached,pre_clip_gradient_norm_mean_mean,pre_clip_gradient_norm_mean_std,pre_clip_gradient_norm_max_mean,pre_clip_gradient_norm_max_std,clip_bind_fraction_mean,clip_bind_fraction_std,runtime_seconds_mean,panel,token_accuracy_mean,token_accuracy_std,token_accuracy_ci95,exact_sequence_accuracy_mean,exact_sequence_accuracy_std,exact_sequence_accuracy_ci95,recurrent_state_rms_mean,recurrent_state_rms_std,recurrent_state_rms_ci95,recurrent_state_max_abs_mean,recurrent_state_max_abs_std,recurrent_state_max_abs_ci95,logit_rms_mean,logit_rms_std,logit_rms_ci95,logit_max_abs_mean,logit_max_abs_std,logit_max_abs_ci95,comparison_type,metric,baseline,paired_seeds,seed_ids,differences_by_seed,mean_difference,std_difference,ci95,activation_wins,ties,tanh_wins,both_success,activation_only_success,tanh_only_success,neither_success,joint_success_seed_ids
evaluation_panel,two_palindrome,softsign,20,20,,,,,,,,,,,,,,fixed_block_length_3,0.683740234375,0.03858594236911599,"[0.6656816650043004, 0.7017988037456996]",0.08408203125,0.032180427004159295,"[0.06902130089711167, 0.09914276160288832]",0.5973184572313405,0.019968786400448923,"[0.587972884923903, 0.606664029538778]",0.954877284169197,0.008185038213235225,"[0.9510466123934096, 0.9587079559449845]",5.024031030985995,0.747655531762631,"[4.674121492518188, 5.373940569453802]",32.03070883750915,13.154990374174425,"[25.874054583211183, 38.18736309180712]",,,,,,,,,,,,,,,,,
evaluation_panel,two_palindrome,softsign,20,20,,,,,,,,,,,,,,fixed_block_length_4,0.536639404296875,0.02647595419622367,"[0.5242484187163167, 0.5490303898774332]",0.0046875,0.0034794603719329772,"[0.003059081134443305, 0.006315918865556694]",0.6014264754051128,0.01974577268430297,"[0.5921852755301306, 0.6106676752800951]",0.9551687896251678,0.008132990756079612,"[0.9513624765291975, 0.9589751027211382]",4.736724861136779,0.6890414369302192,"[4.414247248200461, 5.059202474073098]",32.18008828163147,12.766001362671778,"[26.205484396389224, 38.154692166873716]",,,,,,,,,,,,,,,,,
paired_comparison,delayed_copy,relu,,,,,,,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,evaluation,token_accuracy,tanh,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.025348542458808687, 0.06838709677419352, 0.04805194805194812, 0.12325285895806859, -0.0012820512820512775, 0.10243277848911647, 0.07216494845360832, 0.08097686375321334, 0.019230769230769273, 0.023285899094437235, 0.002624671916010457, 0.04166666666666674, 0.047496790757381224, 0.013959390862944177, -0.015247776365946653, 0.023809523809523836, 0.06640625, 0.014550264550264536, 0.0013020833333333703, 0.03100775193798455]",0.03947126357251372,0.036569377024962546,"[0.022356464987806163, 0.056586062157221284]",18,0,2,,,,,
paired_comparison,delayed_copy,relu,,,,,,,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,evaluation,exact_sequence_accuracy,tanh,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.05859375, 0.1875, 0.12109375, 0.296875, -0.00390625, 0.23828125, 0.16015625, 0.1953125, 0.06640625, 0.05859375, 0.04296875, 0.078125, 0.1328125, 0.046875, -0.03125, 0.06640625, 0.17578125, 0.04296875, 0.00390625, 0.0859375]",0.101171875,0.085355196745312,"[0.061224872362877616, 0.1411188776371224]",18,0,2,,,,,
paired_comparison,delayed_copy,relu,,,,,,,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,evaluation,recurrent_state_rms,tanh,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[7.147495317751011, 7.205401043602632, 2.8307919429797193, 5.917623162909094, 4.200755392883133, 5.163262857650194, 7.57303958022521, 5.4111043429506696, 4.232613484128056, 5.460180424283521, 3.754607385434867, 4.62553726087309, 5.809781395035526, 6.153378312918003, 5.12066125979373, 6.473963720985719, 6.245787252574111, 3.6610927264179938, 6.830148764400781, 5.2231549388955205]",5.452019028334629,1.2937200118143493,"[4.846546383501386, 6.057491673167871]",20,0,0,,,,,
paired_comparison,delayed_copy,relu,,,,,,,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,evaluation,recurrent_state_max_abs,tanh,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[131.74412536621094, 96.21037292480469, 36.35588073730469, 95.16775512695312, 67.82451629638672, 79.63804626464844, 144.342529296875, 66.56270599365234, 75.15441131591797, 67.11874389648438, 61.808258056640625, 74.51031494140625, 139.94268798828125, 62.31146240234375, 59.049224853515625, 116.25115966796875, 110.52734375, 53.54079818725586, 107.31049346923828, 58.94609451293945]",85.21584625244141,30.805508217591097,"[70.79859030400854, 99.63310220087428]",20,0,0,,,,,
paired_comparison,delayed_copy,relu,,,,,,,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,evaluation,logit_rms,tanh,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[5.196600339892519, 5.907886180969805, 1.2978316501657288, 2.335152855426247, 5.08186804728609, 6.396245364216322, 8.49845121012655, 8.65362444406233, 3.849726685179382, 3.866987309624067, 2.8053704581602004, 2.4835788512130046, 5.44600749356042, 7.108494744766397, 4.081744675791468, 2.9933372137214986, 5.508593930567052, 3.0482125264221986, 5.4574316662854985, 4.289236086210096]",4.715319086682344,1.995344506977794,"[3.7814798440636754, 5.649158329301012]",20,0,0,,,,,
paired_comparison,delayed_copy,relu,,,,,,,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,evaluation,logit_max_abs,tanh,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[57.44955253601074, 70.3256721496582, 18.837139129638672, 34.839303970336914, 46.09523391723633, 30.524503707885742, 68.78447151184082, 70.88604164123535, 40.48953819274902, 55.45576190948486, 38.08155632019043, 27.42435646057129, 46.7186222076416, 43.89777755737305, 36.18720245361328, 27.873153686523438, 37.242313385009766, 26.346631050109863, 53.36629867553711, 46.40732002258301]",43.86162252426148,15.124795420909125,"[36.78308172530096, 50.940163323221995]",20,0,0,,,,,
paired_comparison,delayed_copy,relu,,,,,,,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,evaluation,token_accuracy,tanh,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.08846426043878275, 0.03433476394849788, 0.027977044476327095, 0.15770862800565777, 0.013561741613133393, 0.0762108262108262, 0.03349964362081248, 0.06965174129353235, 0.022711142654364802, 0.03111739745403108, -0.05045550105115626, 0.0183745583038869, 0.0021171489061397875, 0.06161473087818692, 0.03230437903804739, 0.00566973777462787, 0.0698659139026111, 0.06330014224751068, 0.04264392324093824, 0.056697377746279254]",0.04286848003515188,0.0416983500766696,"[0.02335327575946307, 0.062383684310840695]",19,0,1,,,,,
paired_comparison,delayed_copy,relu,,,,,,,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,evaluation,exact_sequence_accuracy,tanh,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.03515625, 0.05859375, -0.0078125, 0.078125, -0.00390625, 0.05859375, 0.02734375, 0.03125, 0.0234375, 0.00390625, -0.0234375, -0.0234375, 0.01171875, -0.00390625, 0.03125, -0.015625, 0.04296875, 0.02734375, 0.03125, 0.07421875]",0.0228515625,0.030502864462865896,"[0.008575946560952744, 0.037127178439047254]",14,0,6,,,,,
paired_comparison,delayed_copy,relu,,,,,,,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,evaluation,recurrent_state_rms,tanh,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[9.965317144066175, 9.057420708349683, 4.311573514290524, 8.418986602573744, 6.256457168587131, 6.262739506460897, 13.24789662277673, 8.161262331780788, 6.933169266096918, 7.419286575567797, 7.294717111038648, 8.298428321073477, 8.061584791925592, 7.936429747051835, 7.321259783001872, 8.883587450838256, 7.817157355176064, 5.250679445157252, 9.50795966018028, 7.172796532074309]",7.878935481903398,1.8631248316231037,"[7.00697624098906, 8.750894722817737]",20,0,0,,,,,
paired_comparison,delayed_copy,relu,,,,,,,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,evaluation,recurrent_state_max_abs,tanh,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[174.72772216796875, 140.29132080078125, 65.0938949584961, 134.35226440429688, 113.75405883789062, 169.64683532714844, 282.6394958496094, 145.21368408203125, 179.72000122070312, 115.43468475341797, 142.66015625, 170.0611572265625, 256.14849853515625, 167.96575927734375, 112.8480224609375, 166.9186248779297, 148.14608764648438, 81.66189575195312, 170.9344024658203, 97.883056640625]",151.80508117675782,51.82433108562086,"[127.55082637465517, 176.05933597886047]",20,0,0,,,,,
paired_comparison,delayed_copy,relu,,,,,,,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,evaluation,logit_rms,tanh,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[7.631170250273784, 8.035486206714161, 3.1023960480621593, 4.1491121303972776, 8.50217446951082, 9.15718251495169, 15.620250512815769, 13.69899776552195, 6.708344958238824, 7.171224430812066, 4.3568166664128345, 5.60886155235473, 6.818538595308635, 10.292352638283205, 7.658001927450994, 4.999409447477626, 6.730620374892153, 5.170707176594783, 9.087891187396032, 7.7289084175107465]",7.611422363549012,3.0440742856716048,"[6.186768116893564, 9.03607661020446]",20,0,0,,,,,
paired_comparison,delayed_copy,relu,,,,,,,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,evaluation,logit_max_abs,tanh,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[52.59895706176758, 104.37047958374023, 28.532257080078125, 70.03210067749023, 69.88820457458496, 67.21658515930176, 97.20922088623047, 134.31869888305664, 60.87340545654297, 88.38208484649658, 43.24500370025635, 49.94127559661865, 62.67011260986328, 149.47212409973145, 86.25461959838867, 38.37376022338867, 53.82570171356201, 28.549710273742676, 74.01252174377441, 67.6357364654541]",71.37012801170349,31.810237099109255,"[56.48264987633854, 86.25760614706843]",20,0,0,,,,,
paired_comparison,delayed_copy,relu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,threshold,threshold_0_90_step,tanh,20,,"[-275, -675, 175, -700, -450, -425, 50, -425, -300, -350, -150, -650, -175, 175, -200]",-291.6666666666667,280.41211168733844,"[-446.95468197299283, -136.37865136034057]",,,,15,5,0,0,"[0, 1, 4, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]"
