t,x,g_raw,g_ratio,alpha,gamma,loss,acc
0,164.65633373974214,1051731.0890127278,11682.068791114916,108909.93518965693,0.009999998845160007,2.2207131385803223,0.75
1,164.92238301122572,1870728.2275305553,15654.209693455698,108928.74805119025,0.009999998845160007,2.158815860748291,0.5
2,157.01816109671287,1434403.8414864528,15779.400897714264,108369.82514350022,0.009999998845160007,1.4016518592834473,0.75
3,164.4562699309439,1413819.2174049022,11121.363408814539,108895.78828855188,0.009999998845160007,2.729379653930664,0.75
4,164.0698831653513,1371592.8784737193,12458.73469800987,108868.46612871709,0.009999998845160007,3.049485206604004,0.75
5,173.43770626133175,1996909.4224600277,15635.1750791759,109530.88312309798,0.009999998845160007,3.885897636413574,0.25
6,166.06238445928344,1549276.3235946463,13799.21796461498,109009.35977123184,0.009999998845160007,3.201564311981201,0.5
7,165.53623799944285,1664556.4743688197,11074.951704790867,108972.15493154168,0.009999998845160007,2.8714747428894043,0.75
8,167.49471494784686,1389565.4439240545,15072.632057918858,109110.64264639645,0.009999998845160007,2.9168894290924072,0.75
9,162.73077238396982,489115.093895601,14983.755690931746,108773.77500038798,0.009999998845160007,2.4043915271759033,1.0
10,160.77633369740414,1935757.003607384,11193.474133874564,108635.57283888345,0.009999998845160007,3.6604084968566895,0.75
11,155.6801557709252,429070.6929684607,12764.009650035783,108275.2121840866,0.009999998845160007,1.5840728282928467,1.0
12,166.8742958026308,1249856.1635333889,12297.15859331516,109066.77160173435,0.009999998845160007,4.8703484535217285,0.25
13,160.14902663516816,1141787.132605789,15203.277579244297,108591.21473620977,0.009999998845160007,2.7912073135375977,0.75
14,154.00387482932476,908681.3839798961,14320.060575733069,108156.67909782995,0.009999998845160007,1.2390233278274536,0.75
15,170.3203543306062,1377867.454845919,13909.547294501794,109310.44910387907,0.009999998845160007,7.907587051391602,0.5
16,168.35319253748514,1591774.3833839325,14500.190310055656,109171.3472667597,0.009999998845160007,2.5759246349334717,0.5
17,154.65938987295885,15324.448775021052,15374.704643580983,108203.03184174138,0.009999998845160007,1.3957077264785767,1.0
18,164.42626027624328,1912691.9143581102,8702.270029010226,108893.6662474901,0.009999998845160007,5.403351783752441,0.5
19,168.620128665062,1227084.722614962,13288.400886696956,109190.22283961259,0.009999998845160007,3.08309268951416,0.5
20,163.7453320280605,943287.6684206079,13820.733231966524,108845.51648644861,0.009999998845160007,3.5644278526306152,1.0
21,167.34237352191565,1352985.162431939,16329.189439317577,109099.87028781846,0.009999998845160007,3.855522394180298,0.75
22,155.18269848114596,859327.5841984979,15321.180415032444,108240.03601142064,0.009999998845160007,1.8769785165786743,0.75
23,158.21285546116803,140975.84746092258,13448.937849989412,108454.30430605462,0.009999998845160007,2.4347054958343506,1.0
24,165.9113299633418,2385377.271038646,13709.326381136547,108998.67841397689,0.009999998845160007,1.8864696025848389,0.75
25,166.6334824553747,2209890.508581981,11731.932943600621,109049.74322149469,0.009999998845160007,6.336673736572266,0.5
26,163.3791616710757,1607267.9285639043,12123.985933896407,108819.62386819354,0.009999998845160007,2.4814348220825195,0.75
27,160.75510030786913,1040020.1110334715,16983.930111931244,108634.07138460403,0.009999998845160007,2.7185778617858887,0.75
28,172.91654197943072,1175825.142305083,13105.429999849022,109494.03058290179,0.009999998845160007,4.360006332397461,0.25
29,164.15617758318868,284324.1113988925,11579.67921699196,108874.56817487124,0.009999998845160007,2.477630138397217,1.0
30,166.4224952710012,1337132.0565880472,14404.212818846287,109034.82390725342,0.009999998845160007,3.7026939392089844,0.75
31,157.54365155466792,18.500967106550572,14874.813509689044,108406.98359602093,0.009999998845160007,1.0681722164154053,1.0
32,158.9930538300376,358976.9927886608,12881.641051616874,108509.47365044043,0.009999998845160007,1.8155628442764282,1.0
33,167.37125756306486,2078817.3118415393,12526.182993516803,109101.91273455636,0.009999998845160007,3.7381837368011475,0.25
34,170.49829839304084,3783344.9990606727,8711.440375867129,109323.03187468913,0.009999998845160007,4.080472946166992,0.5
35,164.73285474693552,1601725.5654290058,10352.106677404858,108915.3461389322,0.009999998845160007,3.2367336750030518,0.75
36,161.62656123227077,1813824.0753283445,8724.812088394561,108695.69408182493,0.009999998845160007,2.2156548500061035,0.75
37,167.94541190812967,2063055.2393087451,15624.386911636051,109142.51230520067,0.009999998845160007,3.2656753063201904,0.75
38,174.84145135553155,1711985.7718395612,14054.644363446969,109630.14466941985,0.009999998845160007,4.039344310760498,0.5
39,168.92987126446832,1291725.2801017405,11593.876355820805,109212.12534136014,0.009999998845160007,3.2757391929626465,0.5
40,169.75866514493285,1180405.778463711,15726.582504664357,109270.73096890387,0.009999998845160007,2.995091199874878,0.75
41,168.61910517318393,1716395.0714227029,14530.471739657438,109190.15046651088,0.009999998845160007,2.4157602787017822,0.75
42,163.67891900866871,1763887.1550445263,12639.368068022333,108840.8202926539,0.009999998845160007,2.813786506652832,0.5
43,166.91980548694477,1566768.7887543582,11689.198002204468,109069.98968004237,0.009999998845160007,2.704028844833374,0.5
44,172.1874008203522,1928534.5604746123,13429.64328378486,109442.4715931421,0.009999998845160007,4.799012184143066,0.25
45,165.9735735611778,1545873.966798375,12691.24195481009,109003.0797798626,0.009999998845160007,3.1902248859405518,0.5
46,167.5763785892354,1380725.2085227044,12870.227392643503,109116.41724133964,0.009999998845160007,3.44948673248291,0.75
47,169.46293755168327,2304425.120845812,12345.18193892723,109249.8194955051,0.009999998845160007,3.668435573577881,0.25
48,166.2853772560405,1059365.9426386587,15562.546203583515,109025.12802567933,0.009999998845160007,2.4335708618164062,0.75
49,161.8935531325263,203481.49668288493,13517.4104903265,108714.57359847242,0.009999998845160007,2.7046971321105957,1.0
50,162.854093994683,918412.8784567699,14238.204156816979,108782.49531137953,0.009999998845160007,4.071893215179443,0.75
51,168.2965589023101,1513726.3830041564,14906.403861749233,109167.34259224683,0.009999998845160007,4.959102153778076,0.75
52,161.25667670495727,1050110.741279997,14263.062557692609,108669.53882736072,0.009999998845160007,1.5440821647644043,0.75
53,169.04104264791147,1209339.8081700332,14161.714183743301,109219.98648614554,0.009999998845160007,7.476320743560791,0.5
54,154.8184549677699,43191.85402451967,12511.50451540842,108214.27964402545,0.009999998845160007,1.9451264142990112,1.0
55,160.77548023905706,1697074.5213355608,17415.032339771664,108635.51248918349,0.009999998845160007,2.721893548965454,0.75
56,164.63473396110442,1253783.2678248794,13696.459487531718,108908.40782729132,0.009999998845160007,3.1687166690826416,0.75
57,168.96774061165016,1600811.7821623245,14308.609371801133,109214.80315656676,0.009999998845160007,3.7907965183258057,0.5
58,160.87180662774117,13.978774825521223,9935.783062442852,108642.32391551146,0.009999998845160007,1.403678059577942,1.0
59,156.81342640315577,912877.7464112474,15296.907156205581,108355.34795504757,0.009999998845160007,1.582665205001831,0.75
60,156.1496896783748,1542643.468203582,10860.055176609698,108308.41384006858,0.009999998845160007,1.7308599948883057,0.75
61,162.55749707093253,610005.1859021581,12765.903722542016,108761.52236592995,0.009999998845160007,2.1083590984344482,0.75
62,170.2467125096998,1045904.7947447322,12201.803451164067,109305.24174746705,0.009999998845160007,8.680655479431152,0.75
63,160.59737053719715,1431979.5039723546,11116.553344917103,108622.91800568745,0.009999998845160007,2.6968507766723633,0.5
64,166.6965905968417,1280255.1339860263,10658.236952208828,109054.20572094235,0.009999998845160007,2.9859938621520996,0.75
65,157.55919715214432,1258107.879014278,12805.838366986745,108408.0828554594,0.009999998845160007,2.2930102348327637,0.75
66,161.74250649851595,3409734.360766041,12590.488702366696,108703.89279714992,0.009999998845160007,2.6120691299438477,0.5
67,167.4887245770757,2295597.669272601,9085.54601863717,109110.21905562613,0.009999998845160007,4.962506294250488,0.5
68,164.37072737479417,1131046.3463887705,12892.884133900527,108889.73940800024,0.009999998845160007,3.7444815635681152,0.75
69,165.72783528765618,1531870.4131901476,14185.189347109448,108985.70314850622,0.009999998845160007,3.0839338302612305,0.75
70,165.2373099531317,1824665.9880531505,12729.371088757413,108951.01714788108,0.009999998845160007,3.9651498794555664,0.5
71,158.6709464775708,725382.1459585015,11068.950562217806,108486.69681295076,0.009999998845160007,1.9531395435333252,0.75
72,169.32033638194284,1808439.3459252946,13513.338800894026,109239.73588939013,0.009999998845160007,9.73158073425293,0.25
73,165.62475437793873,33674.39365638964,12874.387029880963,108978.41409685639,0.009999998845160007,4.505868911743164,1.0
74,159.72861016384363,1353237.8108151876,11328.76679721129,108561.48626968457,0.009999998845160007,1.7257733345031738,0.75
75,158.7892252288022,1787688.7431659945,10681.29016411669,108495.06053353848,0.009999998845160007,2.1220126152038574,0.75
76,164.30914749922096,742502.0358701143,14710.085430436435,108885.38497520688,0.009999998845160007,3.0841851234436035,0.75
77,159.18799482388678,3580.0829095864487,8044.604991194848,108523.25830733501,0.009999998845160007,1.3631436824798584,1.0
78,169.35883662214528,1545699.682899963,12231.588981769402,109242.45831626952,0.009999998845160007,7.662510871887207,0.5
79,158.36543028959693,798303.0689700207,18711.41567894105,108465.09316897726,0.009999998845160007,2.238929033279419,0.75
80,171.7563640607152,2097020.5684451004,11636.015921101907,109411.99214537062,0.009999998845160007,3.764688491821289,0.25
81,165.02900795008634,593375.5477499863,12779.579490198306,108936.28770803502,0.009999998845160007,3.2104625701904297,0.75
82,165.6779120254288,1763094.3632661472,10449.341767666887,108982.1729775182,0.009999998845160007,3.585693836212158,0.25
83,167.97816716875388,3083172.5551673057,13380.206897701952,109144.82849339835,0.009999998845160007,7.036920547485352,0.75
84,175.85894274597055,3027195.562081281,12847.726684636937,109702.09346496791,0.009999998845160007,6.119316101074219,0.0
85,171.0890089536501,2010462.707721365,11354.591691419011,109364.80216754145,0.009999998845160007,4.569413185119629,0.5
86,168.63578625306525,1095952.9844160923,15624.629359925671,109191.33001811907,0.009999998845160007,3.8251075744628906,0.75
87,174.06531975035685,2110388.3739126446,13795.701590427498,109575.26289380601,0.009999998845160007,5.366132736206055,0.25
88,164.87677259428642,1114718.1909259043,12490.483296815697,108925.52284988236,0.009999998845160007,3.000709056854248,0.75
89,173.32994145420167,1871378.7474904524,11654.723694656133,109523.2628639505,0.009999998845160007,7.54412841796875,0.5
90,167.25503689618327,1741885.9886477324,11410.215911800438,109093.69454511664,0.009999998845160007,6.531660079956055,0.75
91,170.59376635501584,2132008.0427211947,10019.311583320316,109329.78259999459,0.009999998845160007,6.706080913543701,0.5
92,165.38779430552785,3538608.2823727354,8544.090697843882,108961.65818917683,0.009999998845160007,5.491049766540527,0.5
93,170.63588376650125,1739575.9165703577,12881.415546121041,109332.7608040919,0.009999998845160007,6.591636657714844,0.5
94,159.9526311649332,1312648.806600969,14164.9051261344,108577.32723046056,0.009999998845160007,2.2945282459259033,0.75
95,159.16566537274562,1282966.9837713484,9746.677860338326,108521.67934840724,0.009999998845160007,5.345492362976074,0.75
96,169.47686579436277,1033648.9234527732,13317.243952130138,109250.80438863965,0.009999998845160007,4.21981143951416,0.75
97,161.25304715545064,2615.24176394677,14215.683305255572,108669.28217485454,0.009999998845160007,2.463672161102295,1.0
98,151.19747219663154,432605.49040910124,18208.182177621402,107958.23290836583,0.009999998845160007,2.1191279888153076,0.75
99,165.7312666922596,624715.3508957869,15116.690887183264,108985.94578980085,0.009999998845160007,2.398900032043457,0.75
100,159.32054984935925,1551416.636129242,10632.536036634321,108532.63153104599,0.009999998845160007,3.8654744625091553,0.75
101,170.6381157185042,1596282.4208461922,14764.483446112896,109332.91862975985,0.009999998845160007,6.467227935791016,0.25
102,154.84041145216017,554071.8843190975,16387.4512799569,108215.83222974872,0.009999998845160007,3.6650426387786865,1.0
103,165.0532967352711,1483700.8492495287,10905.405367304673,108938.0052152845,0.009999998845160007,4.544445991516113,0.75
104,158.97587099664938,1169031.006302372,15883.190143186534,108508.25861886572,0.009999998845160007,2.43386173248291,0.75
105,166.36158209012288,1355391.3715018362,14509.887154292845,109030.51661773886,0.009999998845160007,5.181260585784912,0.75
106,169.4560611027284,1403097.827328961,13623.95073683263,109249.33324842273,0.009999998845160007,5.529220104217529,0.75
107,162.28932263540744,1006145.6937800252,12263.905377783429,108742.55922991315,0.009999998845160007,2.8589413166046143,0.75
108,161.99489283996755,1365245.6274378272,15711.80625769316,108721.73952632213,0.009999998845160007,1.572309970855713,0.75
109,173.02217120689312,2224753.104664877,14932.97371310652,109501.49983105662,0.009999998845160007,4.5093793869018555,0.5
110,167.95652425017724,1279088.9103664889,11805.82182451263,109143.29808052373,0.009999998845160007,4.512218475341797,0.75
111,166.15113687764145,4239675.760282807,13487.503797496209,109015.63562738437,0.009999998845160007,3.94970965385437,0.75
112,161.77732580383562,718397.5398923729,13947.692435769994,108706.3549379632,0.009999998845160007,4.611474514007568,0.75
113,174.49891965136803,2835712.9244847903,13713.155163535723,109605.92358629016,0.009999998845160007,5.61428165435791,0.5
114,175.87003157673453,2503528.520796416,10481.73562921115,109702.87757776238,0.009999998845160007,5.91996955871582,0.25
115,168.12431586810607,1205589.872177606,12978.068188418572,109155.1629522332,0.009999998845160007,4.02320671081543,0.75
116,170.91167762920915,2391562.0902103106,11211.060167632146,109352.2627246269,0.009999998845160007,3.1857666969299316,0.25
117,171.95462032709568,2493912.763355197,11717.862386957639,109426.01123163509,0.009999998845160007,5.1407694816589355,0.5
118,172.3206206662823,3747028.018947177,11586.38879346215,109451.89182760092,0.009999998845160007,5.996331214904785,0.25
119,171.3767788939558,2465088.1091671013,11968.27813210673,109385.1509398205,0.009999998845160007,4.838318824768066,0.5
120,162.44860453809093,780265.835160737,15156.742770888513,108753.82236310364,0.009999998845160007,3.636282444000244,0.75
121,167.33324059326932,1223320.1594792064,11599.390264154194,109099.22448066756,0.009999998845160007,4.046617031097412,0.75
122,166.03523204529355,74621.22583235764,13105.679948641187,109007.43977121892,0.009999998845160007,7.15077018737793,1.0
123,167.58424062484661,2529328.7217382644,10530.40409868593,109116.97318117176,0.009999998845160007,3.611722230911255,0.75
124,174.21996441884008,2524388.4853590135,14118.001139841215,109586.19811914535,0.009999998845160007,7.594488620758057,0.25
125,168.79703789805276,1195971.7679436866,10744.204384475324,109202.7324356196,0.009999998845160007,5.290645599365234,0.75
126,167.6735736731373,1596844.457126835,9192.726597343548,109123.29009479634,0.009999998845160007,11.403623580932617,0.75
127,160.4134958857565,384474.4535652379,15557.012407059785,108609.91587139198,0.009999998845160007,6.064060211181641,1.0
128,168.16804978609133,2382477.224994899,11280.463566210305,109158.2554626497,0.009999998845160007,7.207058906555176,0.5
129,163.57131370119225,2369173.0150892204,15578.737343800427,108833.21131203721,0.009999998845160007,3.8942606449127197,0.5
130,170.5641980172299,1678603.0887489298,13470.15741301129,109327.69176531034,0.009999998845160007,6.147557258605957,0.5
131,170.57126419521038,2219324.743204785,18347.112176518564,109328.19142850122,0.009999998845160007,5.805209159851074,0.75
132,166.72756752410874,615801.6986260035,15325.499973362514,109056.39615972895,0.009999998845160007,6.481681823730469,0.75
133,172.1379067447941,991887.2430486046,11525.975433517306,109438.97177077836,0.009999998845160007,6.130141258239746,0.75
134,167.4803682769385,6.652457472040683,6724.770937833858,109109.62816538788,0.009999998845160007,1.9447126388549805,1.0
135,176.09908181100857,2439327.640659526,9720.82552849411,109719.07416540025,0.009999998845160007,7.217779159545898,0.25
136,174.68512302156566,2724139.059958433,10065.095231671214,109619.090388819,0.009999998845160007,6.506021976470947,0.5
137,161.67977769825666,7324.327682771816,15542.45336996665,108699.45712165699,0.009999998845160007,2.3675127029418945,1.0
138,175.8747847555073,3109404.7348890896,10420.928589982523,109703.21368427979,0.009999998845160007,12.744434356689453,0.25
139,171.5505314054315,1519679.098321707,14830.459775990355,109397.4373179084,0.009999998845160007,5.114217281341553,0.5
140,168.55525250708166,781537.0425791515,13006.84880996283,109185.63532027794,0.009999998845160007,9.461711883544922,0.75
141,170.01727693609044,5471000.4757927,12748.244139194649,109289.01791173518,0.009999998845160007,5.906525611877441,0.5
