t,x,g_raw,g_ratio,alpha,gamma,loss,acc
0,135.3867745266596,48852.3857193577,1602.3564166856015,10000.0,0.009999998845160007,1.847419023513794,0.75
1,139.00369534837623,129423.04539572139,1234.6407058217414,10000.0,0.009999998845160007,2.6838481426239014,0.5
2,125.13974377504253,18021.41836061933,1249.3146271515413,10000.0,0.009999998845160007,1.4711344242095947,1.0
3,133.97334197939674,79682.17857120633,1578.8761170826374,10000.0,0.009999998845160007,2.961261510848999,0.75
4,135.33509682590935,158213.5012592164,645.5980890021883,10000.0,0.009999998845160007,3.361560821533203,0.5
5,137.11911373503577,137935.515150941,1083.48617383293,10000.0,0.009999998845160007,2.4947855472564697,0.5
6,140.07738143848013,87543.52049484044,1517.1421539533833,10000.0,0.009999998845160007,2.2029056549072266,0.75
7,127.02105910244022,66079.88832357702,1930.6041850931804,10000.0,0.009999998845160007,2.271149158477783,0.75
8,126.79813739586831,79671.91950815628,1615.6324932220007,10000.0,0.009999998845160007,1.8852686882019043,0.75
9,128.00869894411957,79983.34845361188,1106.6877317915112,10000.0,0.009999998845160007,1.709221363067627,0.75
10,132.43646733740218,67862.82465602501,1349.5972104362754,10000.0,0.009999998845160007,2.577089786529541,0.75
11,128.26139247045933,50343.17625645679,1355.0763627367214,10000.0,0.009999998845160007,2.5713250637054443,0.75
12,122.89049451736045,78634.47029594195,1418.406939814822,10000.0,0.009999998845160007,1.597677230834961,0.75
13,136.3389796386555,87008.04787811381,1727.3126227510559,10000.0,0.009999998845160007,2.647732734680176,0.5
14,140.02177323265028,162717.65679954126,1221.5183022118356,10000.0,0.009999998845160007,3.4101719856262207,0.5
15,125.61042342416916,86449.26782370682,1173.8339127587599,10000.0,0.009999998845160007,3.3659772872924805,0.75
16,134.8447917214509,117738.37693904579,1126.2770321296812,10000.0,0.009999998845160007,3.4213130474090576,0.5
17,137.47122708016374,189528.98224532916,620.409166514423,10000.0,0.009999998845160007,3.32810640335083,0.75
18,123.9705100173772,1995.0996639696634,1420.8222404901232,10000.0,0.009999998845160007,1.4953669309616089,1.0
19,127.80631772430213,25149.84642742254,1368.3699171025223,10000.0,0.009999998845160007,1.6939935684204102,1.0
20,130.53839161724613,147121.85439245176,761.9771264666407,10000.0,0.009999998845160007,3.866065502166748,0.5
21,143.4340315228536,200302.86618586574,1109.8468405230653,10000.0,0.009999998845160007,2.746342420578003,0.25
22,140.00794949186135,186273.91398910218,924.1355629052924,10000.0,0.009999998845160007,2.921391487121582,0.25
23,132.1536164059679,114328.20224825271,962.8568326509929,10000.0,0.009999998845160007,5.558250427246094,0.5
24,136.81381414241065,677.8386203074734,1206.4530284243772,10000.0,0.009999998845160007,2.377203941345215,1.0
25,121.64452736786775,143407.0617515029,761.1177264575412,10000.0,0.009999998845160007,1.9879319667816162,0.75
26,127.28199047057011,31347.4543777219,1690.9685724809071,10000.0,0.009999998845160007,1.6258316040039062,1.0
27,125.08396927943198,570.5117004048716,1468.006187595672,10000.0,0.009999998845160007,2.310335159301758,1.0
28,115.4012197403226,548.0294842449249,1309.9291006841568,10000.0,0.009999998845160007,1.342374563217163,1.0
