t,x,g_raw,g_ratio,alpha,gamma,loss,acc
0,135.6638139770235,43623.551553805686,1592.7337174829054,10000.0,0.009999999776482582,3.3829896450042725,1.0
1,130.38234659826347,67539.49953042227,1822.2916085912182,9000.0,0.009999999776482582,1.6883233785629272,0.75
2,117.12815506332696,1347.1903729541962,912.2651762214294,8100.0,0.009999999776482582,1.3174629211425781,1.0
3,131.75253807173382,79620.88743336366,862.4953487581694,7290.0,0.009999999776482582,2.352034091949463,0.75
4,121.25365362876553,616.6848526844315,436.63709033473697,6561.0,0.009999999776482582,1.7278263568878174,1.0
5,118.28206170671582,85392.17295057468,664.4489516784108,5904.900000000001,0.009999999776482582,1.7941064834594727,0.75
6,114.4031668366822,66502.54202104284,434.8124828888051,5314.410000000001,0.009999999776482582,2.356186866760254,0.75
7,115.16579037449159,8862.936980017668,1015.3608667119344,4782.969000000001,0.009999999776482582,2.3513946533203125,1.0
8,121.83045403841312,27944.761004903503,716.9653379154826,4304.672100000001,0.009999999776482582,4.621078968048096,0.75
9,90.58434501057694,0.0017459729311532066,507.76054493690737,3874.204890000001,0.009999999776482582,1.4269919395446777,1.0
10,101.68773897001678,16151.929073925394,846.8929337190284,3486.784401000001,0.009999999776482582,2.2565672397613525,0.75
11,98.43996004527479,63682.45672690267,334.7064325808646,3138.105960900001,0.009999999776482582,3.339390516281128,0.5
12,95.0920482283277,33659.38694469391,341.267385144893,2824.2953648100006,0.009999999776482582,2.4619133472442627,0.5
13,91.37814146420668,43407.85715780218,486.8302766419431,2541.8658283290006,0.009999999776482582,2.071260929107666,0.75
14,77.10567770739202,16184.754756801369,457.7943565253424,2287.6792454961005,0.009999999776482582,1.6781187057495117,0.75
15,67.14226155599312,6731.35957517433,428.85915571443223,2058.9113209464904,0.009999999776482582,1.6544175148010254,0.75
16,72.7843701693483,8489.920718537944,880.4368080789794,1853.0201888518413,0.009999999776482582,1.9228191375732422,0.5
17,60.89195877927545,6706.466718272822,697.7113851521236,1667.7181699666573,0.009999999776482582,1.978357195854187,1.0
18,70.42777358526139,15446.632078306959,283.82898063807187,1500.9463529699917,0.009999999776482582,2.223720073699951,0.25
19,56.78022972923099,5842.588321150099,509.05443670795296,1350.8517176729927,0.009999999776482582,1.880396842956543,0.75
20,52.13602506937687,4343.434670713481,539.410894888691,1215.7665459056934,0.009999999776482582,1.8029440641403198,0.75
21,47.051547531454936,2563.837202918331,375.55895839709524,1094.1898913151242,0.009999999776482582,1.492241382598877,1.0
22,32.990365392636136,4136.105405608901,489.9802578893862,984.7709021836118,0.009999999776482582,2.203124523162842,0.25
23,36.200797598612155,3888.6853490173094,331.4543839558992,886.2938119652507,0.009999999776482582,2.0069761276245117,0.5
24,41.126077499966776,4957.063008525351,388.14247898129037,797.6644307687257,0.009999999776482582,1.7433067560195923,1.0
25,22.546074089120886,2173.5172710946417,348.1341667489784,717.8979876918531,0.009999999776482582,2.192312717437744,0.5
26,23.467370208485548,1609.1021602534008,297.2061376029754,646.1081889226679,0.009999999776482582,2.0284454822540283,0.5
27,25.9801535838987,1974.7327811379705,283.7814725830108,581.497370030401,0.009999999776482582,1.7878339290618896,1.0
28,22.44625498642416,1589.7164430973703,250.62302056617625,593.127317431009,0.009999999776482582,1.7853466272354126,1.0
29,20.20040068731634,972.5351686418252,253.1983664888406,533.8145856879081,0.009999999776482582,1.7968859672546387,1.0
30,20.02244613977914,1858.8004846668955,235.32089816775039,544.4908774016662,0.009999999776482582,1.9014613628387451,1.0
31,20.852244507912268,1928.6592025494242,233.0643366437454,555.3806949496995,0.009999999776482582,1.9231414794921875,0.75
32,19.217167693975682,1608.996385382308,242.14792984346303,566.4883088486936,0.009999999776482582,1.9298489093780518,1.0
33,17.887023759096266,1469.8567552605268,256.55787077554237,577.8180750256674,0.009999999776482582,2.001887083053589,0.5
34,22.570848632195258,2271.950432937707,261.0901531511056,589.3744365261808,0.009999999776482582,1.9367833137512207,0.75
35,21.75226915683698,918.0507017303479,237.69286998459046,601.1619252567044,0.009999999776482582,1.761000394821167,1.0
36,18.586952332960305,1969.9473286442856,254.69897803323252,613.1851637618386,0.009999999776482582,2.1388626098632812,0.5
37,17.53482694691266,1760.3267276118418,265.4017062290032,625.4488670370754,0.009999999776482582,2.153069019317627,0.75
38,24.15392269252095,2080.4811162085516,274.39377360277234,637.9578443778169,0.009999999776482582,1.7343990802764893,0.75
39,25.204572910101565,2571.452308083929,272.96398876753796,650.7170012653733,0.009999999776482582,2.062743663787842,0.75
40,25.10060060770775,1830.9041484071133,269.908952181577,663.7313412906807,0.009999999776482582,1.6827410459518433,0.75
41,34.41283926007619,9665.364241288047,55.67129735021059,677.0059681164943,0.009999999776482582,2.026768684387207,0.75
42,29.704827465900873,2188.077414943587,244.44304085718213,690.5460874788241,0.009999999776482582,1.6821320056915283,0.75
43,34.58335376588331,2324.707602208256,275.70222769231174,704.3570092284007,0.009999999776482582,2.281703472137451,1.0
44,26.776504497997895,2460.7458953027212,294.2282291126217,718.4441494129687,0.009999999776482582,1.78887939453125,0.75
45,23.405724484993844,897.6460448735816,291.85201818245633,732.8130324012282,0.009999999776482582,1.482194185256958,0.75
