t,x,g_raw,g_ratio,alpha,gamma,loss,acc
0,123.92668084325352,86924.58461697295,479.43710516239935,5000.0,0.009999999776482582,2.32672119140625,0.75
1,115.52327640367687,213.9351631341502,929.4897259913113,5000.0,0.009999999776482582,3.166670322418213,1.0
2,124.72187222659052,129153.20604421527,344.47535760022,5000.0,0.009999999776482582,6.907036781311035,0.75
3,116.41536328862803,98557.61988574262,366.5311328582165,5000.0,0.009999999776482582,4.57949686050415,0.75
4,126.11417201493988,711.480436152214,652.9089170423463,5000.0,0.009999999776482582,3.4863104820251465,1.0
5,107.88229450578449,23373.763685702244,618.2047315759718,5000.0,0.009999999776482582,1.830361247062683,1.0
6,120.60246225416681,36363.77591816387,478.59479585640725,5000.0,0.009999999776482582,3.9867875576019287,0.75
7,106.2408228948899,62108.07445017884,692.961918227159,5000.0,0.009999999776482582,1.7463173866271973,0.75
8,112.91527019395421,64757.352530706055,482.16872491456417,5000.0,0.009999999776482582,2.81365966796875,0.75
9,121.48182735059369,60544.76586952461,644.9458638886397,5000.0,0.009999999776482582,6.102264404296875,0.25
10,116.63653239360465,88576.54167369573,396.42292165224006,5000.0,0.009999999776482582,4.025875568389893,0.5
11,109.31038447159143,57307.41356341764,666.3167801069482,5000.0,0.009999999776482582,1.752144694328308,0.75
12,116.01334656253772,33819.052483586616,621.7913918514712,5000.0,0.009999999776482582,2.720721960067749,0.75
13,112.05354708296241,3588.9915698652367,741.601004887078,5000.0,0.009999999776482582,4.3712358474731445,1.0
14,88.43390132718204,3363.0988615154565,1154.9012375229754,5000.0,0.009999999776482582,1.3738999366760254,1.0
15,112.27145020039595,72330.31924528095,516.0627563442059,5000.0,0.009999999776482582,3.1956422328948975,0.5
16,110.36266319224167,68852.02523757194,607.9724452241187,5000.0,0.009999999776482582,3.790113925933838,0.75
17,108.59330421040649,66863.37671606417,457.5506766014804,5000.0,0.009999999776482582,3.831752300262451,0.75
18,122.33807110181999,113883.0218044485,407.90178724509906,5000.0,0.009999999776482582,9.58270263671875,0.75
19,116.42050709526859,60302.5298666799,402.49778940173644,5000.0,0.009999999776482582,2.155123233795166,0.75
20,118.93101148714742,121210.68818689707,313.1674728319054,5000.0,0.009999999776482582,3.1881284713745117,0.5
21,119.09058905069955,23662.222764439764,703.0724866163961,5000.0,0.009999999776482582,4.649870872497559,1.0
22,109.24201440268875,90215.22094077035,262.34487705027993,5000.0,0.009999999776482582,3.214111089706421,0.75
23,118.7364062631114,101195.29554398575,365.8507917331689,5000.0,0.009999999776482582,4.75803279876709,0.5
24,121.99448381462005,127107.26756602549,336.65625674325696,5000.0,0.009999999776482582,3.369884729385376,0.25
25,129.36147583403928,107279.72348084458,424.60472552127607,5000.0,0.009999999776482582,3.2815442085266113,0.25
26,115.09729283351673,31903.982729101917,783.7941420518599,5000.0,0.009999999776482582,1.7963006496429443,0.75
27,120.98582849329348,62524.1365574719,600.6600197147022,5000.0,0.009999999776482582,2.555574417114258,0.5
28,122.94720381063588,105323.18598669674,365.76837325808737,5000.0,0.009999999776482582,3.406994581222534,0.5
29,123.8308951723247,130762.58664953799,368.9590039490365,5000.0,0.009999999776482582,3.7520229816436768,0.5
30,106.88727705507034,9692.621943796932,700.8946227037592,5000.0,0.009999999776482582,1.6183037757873535,1.0
31,124.1503914010822,44680.895327275815,765.4618974291902,5000.0,0.009999999776482582,4.759882926940918,0.5
32,121.59807304402311,117711.75931945008,362.7857179766593,5000.0,0.009999999776482582,5.545966625213623,0.5
33,99.17228403473469,2483.3705699034867,757.6535949146354,5000.0,0.009999999776482582,1.4890899658203125,1.0
