t,x,g_raw,g_ratio,alpha,gamma,loss,acc
0,0.12990875778795055,19.200809855548947,3.483834745439332,100.0,0.699999988079071,2.2053439617156982,0.0
1,0.1304524221234145,19.246202599774005,3.574397957685442,100.0,0.699999988079071,2.202681541442871,0.0
2,0.12940540619464028,19.131207383698545,3.4701425648284587,100.0,0.699999988079071,2.193878173828125,0.0
3,0.12958255840933583,19.148618034564937,3.4961808261128806,100.0,0.699999988079071,2.1868135929107666,0.0
4,0.13060053054376555,19.259050520706865,3.5868072258100976,100.0,0.699999988079071,2.1623125076293945,0.0
5,0.13068484096041696,19.308816887592,3.5029206302033047,100.0,0.699999988079071,2.1613800525665283,0.0
6,0.1298525747202045,19.193963289363996,3.485027910459215,100.0,0.699999988079071,2.180818796157837,0.0
7,0.13062180908926582,19.26240677129375,3.590374244572236,100.0,0.699999988079071,2.174076557159424,0.0
8,0.1304755458045757,19.27103424994934,3.513617212827931,100.0,0.699999988079071,2.1556339263916016,0.0
9,0.130285782906322,19.27133925645092,3.445682565575596,100.0,0.699999988079071,2.1244935989379883,0.0
10,0.13080453368495285,19.28868661805387,3.5860258374423064,100.0,0.699999988079071,2.1365082263946533,0.0
11,0.13053780617380004,19.298632558659207,3.4670211367459016,100.0,0.699999988079071,2.1713345050811768,0.0
12,0.12991972292153084,19.211913054333078,3.453526113849724,100.0,0.699999988079071,2.17252779006958,0.0
13,0.13066610124721523,19.270468837685108,3.579258649455214,100.0,0.699999988079071,2.151113986968994,0.0
14,0.13024190288987533,19.251566819906728,3.4643996279690277,100.0,0.699999988079071,2.102029323577881,0.0
15,0.12953288391984852,19.14041611741784,3.4884884113139996,100.0,0.699999988079071,2.1709423065185547,0.0
16,0.12942472171191177,19.112428682435276,3.518733483534831,100.0,0.699999988079071,2.153801918029785,0.0
17,0.1301244111242231,19.2157704451711,3.5236509943728036,100.0,0.699999988079071,2.162169933319092,0.0
18,0.1295601149480895,19.150443333546555,3.476590779008536,100.0,0.699999988079071,2.1497368812561035,0.0
19,0.13046937905613393,19.202254910833677,3.6929811556014163,100.0,0.699999988079071,2.151778221130371,0.0
20,0.12956079420964436,19.129319263720532,3.5351018636737406,100.0,0.699999988079071,2.1610774993896484,0.0
21,0.12870596537714826,19.043085401591778,3.4352778551660688,100.0,0.699999988079071,2.150129795074463,0.0
22,0.13010898457865303,19.15742173352023,3.6740567309273726,100.0,0.699999988079071,2.1284103393554688,0.0
23,0.12985597901799847,19.182573834087435,3.50679934696267,100.0,0.699999988079071,2.1149892807006836,0.0
24,0.12961979493878148,19.17339556661273,3.4465281816625177,100.0,0.699999988079071,2.1197423934936523,0.0
25,0.13017371410744918,19.20612247879767,3.569533562352369,100.0,0.699999988079071,2.115311622619629,0.0
26,0.13020557888819306,19.181547967164192,3.6425952896979674,100.0,0.699999988079071,2.1063828468322754,0.0
27,0.13025082836480306,19.235773982026352,3.516389273923399,100.0,0.699999988079071,2.105846405029297,0.0
28,0.13041417201498084,19.1953283239303,3.6848102467212778,100.0,0.699999988079071,2.098145008087158,0.0
29,0.13040299942684766,19.28678576306211,3.448902531352863,100.0,0.699999988079071,2.0495357513427734,0.0
30,0.1300332160040293,19.167905607952324,3.6071545978076465,100.0,0.699999988079071,2.1035284996032715,0.0
31,0.12984254537922893,19.173198309426937,3.5242595509825905,100.0,0.699999988079071,2.0958571434020996,0.0
32,0.12919833064309044,19.1102519369536,3.44898969172956,100.0,0.699999988079071,2.1267125606536865,0.0
33,0.1296801515029676,19.114215578704066,3.609963801183094,100.0,0.699999988079071,2.080122470855713,0.0
34,0.12990952169574863,19.16336144340819,3.5724891977069886,100.0,0.699999988079071,2.0828747749328613,0.0
35,0.12972043352149396,19.157826470350237,3.518957392646876,100.0,0.699999988079071,2.0727314949035645,0.0
36,0.12911282524979187,19.05862344952793,3.537372955999653,100.0,0.699999988079071,2.0793540477752686,0.0
