t,x,g_raw,g_ratio,alpha,gamma,loss,acc
0,644.2731874591208,115435.07783009618,14.37619134741309,2000.0,0.6999999284744263,1.7212228775024414,0.0
1,1369.6910754996788,260739.8017150042,13.466568645757333,2000.0,0.6999999284744263,437.1329040527344,0.0
2,2112.1145505039926,416038.58243891416,9.86949159570048,2000.0,0.6999999284744263,980.3499755859375,0.0
3,3934.7914604563575,767201.7884324918,11.836579272825299,2000.0,0.6999999284744263,43978.20703125,0.0
4,1296.6876778306682,244908.96479241975,15.81702613071488,2000.0,0.6999999284744263,3050.373779296875,0.0
5,1003.7658839278952,191498.23202920967,9.104817013480629,2000.0,0.6999999284744263,4787.25634765625,0.0
6,4929.87583098432,1212978.7746528026,1.236424317494265,2000.0,0.6999999284744263,112128.1953125,0.0
7,9302.737423970737,2076816.931932335,1.4057166437175452,2000.0,0.6999999284744263,5459392.5,0.0
8,4980.836342629429,992660.7940992655,4.011787187332046,2000.0,0.6999999284744263,733127.8125,0.0
9,7711.404036640059,1906848.1508839726,1.1896981076426436,2000.0,0.6999999284744263,1396690.75,0.0
10,8357.144372686042,1923066.035463497,1.4555975275010158,2000.0,0.6999999284744263,2950976.25,0.0
11,3356.322854149738,659996.6658173043,6.093365982474106,2000.0,0.6999999284744263,693869.5625,0.0
12,3698.0306909173696,716140.0011646866,7.24301831598254,2000.0,0.6999999284744263,1016152.8125,0.0
13,2605.789711373015,504279.6860589909,6.259359959709523,2000.0,0.6999999284744263,231781.46875,0.0
14,2798.467276579002,543622.997543093,6.415486362517205,2000.0,0.6999999284744263,413684.1875,0.0
15,4052.8799225332828,791690.647870689,6.536076219016981,2000.0,0.6999999284744263,483175.03125,0.0
16,1362.9195730799725,261779.5310904403,630.0340265905118,2000.0,0.6999999284744263,4584.7666015625,0.0
17,2415.6748631203504,476890.57572408696,8.993563056872851,2000.0,0.6999999284744263,63091.5078125,0.0
18,995.5075219031604,190175.77922907434,25.914447928343378,2000.0,0.6999999284744263,20987.896484375,0.0
19,2306.6021950651343,446468.2603651316,4.011663483906218,2000.0,0.6999999284744263,142211.015625,0.0
20,1533.495989560608,306322.80612140376,653.0588940251595,2000.0,0.6999999284744263,3538.833251953125,0.0
21,60.42205464759184,0.0,inf,2000.0,0.6999999284744263,154.87762451171875,0.0
22,60.05107210016453,0.0,inf,2000.0,0.6999999284744263,112.09063720703125,0.0
23,10.629251321556522,0.0,inf,2000.0,0.6999999284744263,16.94350814819336,0.0
24,3363.65360415893,672305.0263818408,2.9479673004731324,2000.0,0.6999999284744263,1150765.125,0.0
25,1816.9673626854747,361357.8265944142,48.13890036510924,2000.0,0.6999999284744263,29977.408203125,0.0
26,948.0504319301,186707.17576336,25.025475692463917,2000.0,0.6999999284744263,19102.5546875,0.0
27,367.00632878329606,0.0,inf,2000.0,0.6999999284744263,1136.513916015625,0.0
28,970.2685156895756,191162.03709851645,25.155864494644952,2000.0,0.6999999284744263,17152.1484375,0.0
29,1048.4257748244088,191835.99254052847,25.295858403880562,2000.0,0.6999999284744263,16824.234375,0.0
30,977.1439129230147,192482.13013103054,24.895878055276068,2000.0,0.6999999284744263,14752.578125,0.0
31,425.38615891412735,2969.632775887402,729.7041293412561,2000.0,0.6999999284744263,2657.80615234375,0.0
32,967.6940416867513,190472.6166003866,23.777407437813228,2000.0,0.6999999284744263,13449.5341796875,0.0
33,983.4887020003231,193668.7336753895,24.15449788401791,2000.0,0.6999999284744263,11873.931640625,0.0
34,2421.4201290892993,472423.7477107433,3.176663316306537,2000.0,0.6999999284744263,767238.875,0.0
35,972.8396192143568,191415.59960780322,23.04467799613882,2000.0,0.6999999284744263,18711.478515625,0.0
36,10.164350071243785,3.6683517286741253e-19,inf,2000.0,0.6999999284744263,19.95563507080078,0.0
37,8.70293209583817,1.0047059325468061e-19,inf,2000.0,0.6999999284744263,69.157470703125,0.0
38,166.75610883413108,3716.0494038563843,746.5820851059328,2000.0,0.6999999284744263,472.89990234375,0.0
39,160.70722399286254,2971.0624805256925,729.5784540758258,2000.0,0.6999999284744263,360.9768981933594,0.0
40,283.5880123795296,6.202356593635499e-20,inf,2000.0,0.6999999284744263,119.64114379882812,0.0
41,21.241248465910356,4202.983916658073,729.8625207181108,2000.0,0.6999999284744263,28.05829620361328,0.0
42,22.639001218023218,4207.779654239741,729.8872394777328,2000.0,0.6999999284744263,65.58888244628906,0.0
43,969.9375527877985,190645.83403379747,22.742667675761776,2000.0,0.6999999284744263,15859.734375,0.0
44,9.594482996556868,1.3932702265373782e-19,inf,2000.0,0.6999999284744263,106.76202392578125,0.0
45,9.839931557148663,4.656960317604993e-20,inf,2000.0,0.6999999284744263,26.498918533325195,0.0
46,972.9563213240077,191374.46988349262,22.46490161054002,2000.0,0.6999999284744263,13238.9375,0.0
47,11.845279513232361,1336.5909690439616,730.0548098266916,2000.0,0.6999999284744263,26.74700927734375,0.0
48,16.75488212870696,2822.865318068043,753.0708474759081,2000.0,0.6999999284744263,70.5087890625,0.0
49,22.24440199336198,4137.065573370578,724.1791669059253,2000.0,0.6999999284744263,69.95118713378906,0.0
50,1382.0159571784966,271790.47511995444,22.15307918239953,2000.0,0.6999999284744263,20869.119140625,0.0
51,1064.8837422275021,209815.60309640688,23.381753504337983,2000.0,0.6999999284744263,4410.19921875,0.0
52,1422.588954532239,279823.10043987306,21.983051076552616,2000.0,0.6999999284744263,6196.130859375,0.0
53,1318.4874925016547,258482.44922278408,21.87620366121,2000.0,0.6999999284744263,16223.490234375,0.0
54,61.4714100985179,0.0,inf,2000.0,0.6999999284744263,534.48388671875,0.0
55,3378.0794768483906,662237.4500540503,3.1103424187563804,2000.0,0.6999999284744263,355048.90625,0.0
56,1504.484567798235,298076.0246012611,33.384250487153054,2000.0,0.6999999284744263,34507.4453125,0.0
57,1004.0509821497409,197181.42338745008,19.852924109454428,2000.0,0.6999999284744263,16405.630859375,0.0
58,1424.907818191843,279797.1486320998,19.587131346377724,2000.0,0.6999999284744263,24871.00390625,0.0
59,17.269331572113092,3200.454094685896,710.7880536883793,2000.0,0.6999999284744263,25.306968688964844,0.0
60,98.97142526192992,19602.412534095165,702.3010641378864,2000.0,0.6999999284744263,16.645273208618164,0.0
61,1014.1255523330311,199081.55639175215,19.202550237041976,2000.0,0.6999999284744263,4237.80615234375,0.0
62,9.710055554033314,0.4511881049201396,649.0671274003124,2000.0,0.6999999284744263,33.184043884277344,0.0
63,11.439596426198202,1.4452369766603375e-07,696.1795360166655,2000.0,0.6999999284744263,70.25785827636719,0.0
64,89.38441086747883,0.01120828409825623,654.7765710290735,2000.0,0.6999999284744263,985.7244873046875,0.0
65,10.147887927694448,0.0222995245959681,654.0820383939678,2000.0,0.6999999284744263,13.1074800491333,0.0
66,10.827174890670344,5.602609911589798e-08,695.2317876525333,2000.0,0.6999999284744263,59.28407287597656,0.0
67,63.95543540780744,0.13997326580250283,654.3444067647214,2000.0,0.6999999284744263,527.757568359375,0.0
68,10.525504989149152,1.3004125166831835e-08,695.97368449007,2000.0,0.6999999284744263,106.83644104003906,0.0
69,8.917873607449978,2.849877121101735,654.2283248743228,2000.0,0.6999999284744263,9.815187454223633,0.0
70,10.898440085242923,5.8110289215078e-07,693.7593932274698,2000.0,0.6999999284744263,30.22949981689453,0.0
71,177.16750868058503,0.0,inf,2000.0,0.6999999284744263,738.4811401367188,0.0
72,10.240935479623403,0.0,inf,2000.0,0.6999999284744263,43.483055114746094,0.0
73,8.2511860414648,104.52024009206168,654.1951350556255,2000.0,0.6999999284744263,21.840866088867188,0.0
74,91.50707120856897,0.0,inf,2000.0,0.6999999284744263,993.6367797851562,0.0
75,187.71452878430557,0.0,inf,2000.0,0.6999999284744263,589.626708984375,0.0
76,66.07149961962425,0.0,inf,2000.0,0.6999999284744263,491.29852294921875,0.0
77,1048.1428780456658,202598.2237253036,17.801913192321894,2000.0,0.6999999284744263,543.456787109375,0.0
78,14.762903760785829,2653.7291230803885,647.5763263234347,2000.0,0.6999999284744263,6.884275436401367,0.0
