t,x,g_raw,g_ratio,alpha,gamma,loss,acc
0,254.97667273335446,10606.387713843473,32.00748310147817,2000.0,0.699999988079071,1.6530437469482422,0.0
1,180.59661954642758,0.0,inf,2000.0,0.699999988079071,1.7039179801940918,0.0
2,2160.0343158327255,413156.49232828425,6.539962487081569,1000.0,0.699999988079071,145.72703552246094,0.0
3,346.870728241332,62871.99659125191,19.893432524001362,500.0,0.699999988079071,454.8959655761719,0.0
4,16.36743373144531,2786.5015285562104,215.1932704795513,250.0,0.699999988079071,5.083867073059082,0.0
5,5.398284205038949,794.2786740163178,99.75081042838265,125.0,0.699999988079071,5.142784118652344,0.0
6,2.2910941868685906,329.19428855560176,46.57035074631812,62.5,0.699999988079071,3.7476067543029785,0.0
7,1.045993142404961,149.86049725404138,21.49846249251807,31.25,0.699999988079071,4.158074378967285,0.0
8,0.5294790284838075,75.73338572211931,11.504043466126854,15.625,0.699999988079071,3.8545944690704346,0.0
9,0.22911559248040558,33.1531301550205,5.563068249180361,7.8125,0.699999988079071,3.460904598236084,0.0
10,0.14008752428967897,21.057750045180725,2.9501098965996673,3.90625,0.699999988079071,3.9418740272521973,0.0
11,0.0657688889486099,11.33807156297385,1.468563219663982,1.953125,0.699999988079071,4.544445991516113,0.0
12,0.02543367120636969,6.156372759298166,0.7281683656591569,1.0,0.699999988079071,2.171431541442871,0.0
13,0.02512259120043175,7.617881421344424,0.5326376529191044,1.0,0.699999988079071,3.4863572120666504,0.0
14,0.025152901941936277,7.9447933820457335,0.5069204835349101,1.0,0.699999988079071,4.581816673278809,0.0
15,0.02541412357363441,7.9088348029244475,0.5141002363975494,1.0,0.699999988079071,5.472929954528809,0.0
16,0.026090790038115,8.116758252445315,0.5169776414931395,1.0,0.699999988079071,4.182161331176758,0.0
17,0.026636650272822134,7.726317255513945,0.5650715762242641,1.0,0.699999988079071,4.117992877960205,0.0
18,0.02686511281093278,8.173438333867127,0.5312079416545846,1.0,0.699999988079071,4.612106800079346,0.0
19,0.023767577100603617,6.960101069972132,0.5573302956651622,1.0,0.699999988079071,3.3462817668914795,0.0
