t,x,g_raw,g_ratio,alpha,gamma,loss,acc
0,73.6740783456699,43342.53994290956,4574.371194953851,10000.0,0.010000000707805157,1.3794338703155518,0.0
1,71.63910780574167,39486.55776385235,4472.387615552515,10000.0,0.010000000707805157,1.381517767906189,0.0
2,70.83988808045802,37177.32215997942,4508.2021450161865,10000.0,0.010000000707805157,1.3593659400939941,0.0
3,77.05102265895951,46186.42835850302,4604.748563606884,10000.0,0.010000000707805157,1.37742280960083,0.0
4,79.68232531217775,39042.29149734856,4536.586397144767,10000.0,0.010000000707805157,1.3583869934082031,0.0
5,73.25354913027823,38754.49941294718,4404.047448766928,10000.0,0.010000000707805157,1.383347988128662,0.25
6,68.98894358070224,41928.00051385781,4565.942417655163,10000.0,0.010000000707805157,1.3548554182052612,0.5
7,77.58779486968501,37650.57369333057,4438.134554203814,10000.0,0.010000000707805157,1.3562445640563965,0.75
8,73.76526614343112,42652.703301075184,4574.376868954085,10000.0,0.010000000707805157,1.348217248916626,1.0
9,76.62708190717807,39961.809325548405,4475.9274879628665,10000.0,0.010000000707805157,1.3528985977172852,1.0
10,76.95711133962699,38176.56499343933,4489.1527662332055,10000.0,0.010000000707805157,1.3235236406326294,1.0
11,68.58738157644181,35444.42939702993,4388.2149612145595,10000.0,0.010000000707805157,1.340336561203003,1.0
12,77.05505629195679,39884.127394989686,4463.554013176233,10000.0,0.010000000707805157,1.3398034572601318,1.0
13,67.24347872756218,35934.877607748174,4457.332116052709,10000.0,0.010000000707805157,1.3171000480651855,1.0
14,80.89335982483634,41395.60121999736,4513.952186752064,10000.0,0.010000000707805157,1.3092708587646484,1.0
15,74.41452410396431,36607.40169669562,4375.280432008597,10000.0,0.010000000707805157,1.318924903869629,1.0
16,74.6184917912916,36617.390556257655,4366.202630594559,10000.0,0.010000000707805157,1.314011573791504,1.0
17,77.92417076542186,39798.256368885144,4430.043421781759,10000.0,0.010000000707805157,1.3174822330474854,1.0
18,73.69150419234958,37188.71369455624,4414.033150190198,10000.0,0.010000000707805157,1.2869102954864502,1.0
19,68.55817567495666,40819.32290331841,4567.344574368655,10000.0,0.010000000707805157,1.321527361869812,1.0
20,78.32764597062304,39741.49422547564,4407.5653067948815,10000.0,0.010000000707805157,1.306178331375122,1.0
21,71.37244654740506,38980.57390293941,4480.140312699016,10000.0,0.010000000707805157,1.2947514057159424,1.0
22,77.3631374341592,40225.920613950846,4446.253674045833,10000.0,0.010000000707805157,1.2778098583221436,1.0
23,70.99513806457355,34624.673327592165,4248.343289178555,10000.0,0.010000000707805157,1.3191463947296143,1.0
24,76.14847749176975,41223.787438059444,4464.287321094799,10000.0,0.010000000707805157,1.3133234977722168,1.0
25,80.8005336097538,42914.71166792024,4470.327426743195,10000.0,0.010000000707805157,1.273276448249817,1.0
26,80.99910362530053,38648.36607304752,4278.4583064308445,10000.0,0.010000000707805157,1.23460054397583,1.0
27,79.55419885213746,39584.51459304691,4318.133821294162,10000.0,0.010000000707805157,1.2725372314453125,1.0
28,78.01466084586365,36037.20341278842,4146.900501238763,10000.0,0.010000000707805157,1.279203176498413,1.0
29,81.94492288410248,38645.86220041317,4187.360583634299,10000.0,0.010000000707805157,1.2099894285202026,1.0
30,71.33544681688728,38893.05980354593,4436.466931986729,10000.0,0.010000000707805157,1.33473801612854,1.0
31,76.05263181041366,37119.661106646534,4197.947235454407,10000.0,0.010000000707805157,1.2255197763442993,1.0
32,83.68386419367994,38006.97117495808,4054.2237687339757,10000.0,0.010000000707805157,1.206968069076538,1.0
33,79.35482263187127,39807.97498342461,4236.0254767926335,10000.0,0.010000000707805157,1.2167224884033203,1.0
34,84.06738612949106,37802.73053087429,3976.6770849770724,10000.0,0.010000000707805157,1.1853454113006592,1.0
35,79.60116628734313,39576.25130836779,4175.119499467682,10000.0,0.010000000707805157,1.2002737522125244,1.0
36,85.92239096036404,40758.7185834408,4048.0904017185717,10000.0,0.010000000707805157,1.1496930122375488,1.0
37,82.53874819533668,41895.000204837466,4208.382102097531,10000.0,0.010000000707805157,1.1887660026550293,1.0
38,65.52308605330096,36589.3180998241,4410.348961551894,10000.0,0.010000000707805157,1.275027871131897,1.0
39,74.13972802378287,37171.24759502378,4177.885900254038,10000.0,0.010000000707805157,1.2411181926727295,1.0
40,78.00240891478887,35436.54091356954,3882.3050377121413,10000.0,0.010000000707805157,1.178924560546875,1.0
41,89.34155679021362,38235.768346598285,3664.931258293048,10000.0,0.010000000707805157,1.0391279458999634,1.0
42,83.148993481339,36413.38279121406,3701.029643137762,10000.0,0.010000000707805157,1.0717151165008545,1.0
43,83.8425597301083,35117.84567246004,3604.628532441881,10000.0,0.010000000707805157,1.0746920108795166,1.0
